image_name,width,height,image_area,cls_id,xmin,xmax,ymin,ymax,object_area
20210609223135593_0,2688,1520,4085760,1,968.0,1048.0,361.0,437.0,6080.0
20210609223135593_0,2688,1520,4085760,1,988.0,1213.0,322.0,462.0,31500.0
20210609223135593_0,2688,1520,4085760,2,1225.0,1317.0,390.0,444.0,4968.0
20210609223135593_0,2688,1520,4085760,3,2218.0,2298.0,646.0,690.0,3520.0
20210610080803533_0,1920,1080,2073600,0,1836.0,1907.0,1018.0,1050.0,2272.0
20210610080803533_0,1920,1080,2073600,0,1500.0,1548.0,658.0,677.0,912.0
20210610080803533_0,1920,1080,2073600,0,1265.0,1279.0,843.0,849.0,84.0
20210610080803533_0,1920,1080,2073600,3,1865.0,1917.0,779.0,823.0,2288.0
20210610080803533_0,1920,1080,2073600,0,1356.0,1365.0,243.0,254.0,99.0
20210610080803533_0,1920,1080,2073600,0,1332.0,1344.0,258.0,264.0,72.0
20210610080803533_0,1920,1080,2073600,0,1273.0,1284.0,86.0,92.0,66.0
20210610080803533_0,1920,1080,2073600,0,1202.0,1209.0,152.0,158.0,42.0
20210610080803533_0,1920,1080,2073600,0,1146.0,1154.0,116.0,124.0,64.0
20210610080803533_0,1920,1080,2073600,0,958.0,971.0,69.0,75.0,78.0
20210610080803533_0,1920,1080,2073600,0,974.0,982.0,99.0,108.0,72.0
20210610080803533_0,1920,1080,2073600,0,969.0,978.0,111.0,119.0,72.0
20210610080803533_0,1920,1080,2073600,0,865.0,876.0,226.0,233.0,77.0
20210610080803533_0,1920,1080,2073600,0,888.0,900.0,274.0,280.0,72.0
20210610080803533_0,1920,1080,2073600,0,681.0,692.0,296.0,307.0,121.0
20210610080803533_0,1920,1080,2073600,0,609.0,628.0,298.0,308.0,190.0
20210610080803533_0,1920,1080,2073600,0,662.0,680.0,365.0,379.0,252.0
20210610080803533_0,1920,1080,2073600,0,543.0,557.0,383.0,391.0,112.0
20210610080803533_0,1920,1080,2073600,0,552.0,583.0,414.0,424.0,310.0
20210610080803533_0,1920,1080,2073600,0,514.0,529.0,413.0,422.0,135.0
20210610080803533_0,1920,1080,2073600,0,519.0,530.0,388.0,401.0,143.0
20210610080803533_0,1920,1080,2073600,0,459.0,472.0,376.0,384.0,104.0
20210610080803533_0,1920,1080,2073600,0,490.0,498.0,390.0,401.0,88.0
20210610080803533_0,1920,1080,2073600,1,461.0,494.0,392.0,429.0,1221.0
20210610145754993_0,1920,1080,2073600,2,297.0,352.0,240.0,324.0,4620.0
20210610145754993_0,1920,1080,2073600,2,290.0,351.0,308.0,367.0,3599.0
20210610145754993_0,1920,1080,2073600,2,273.0,369.0,356.0,404.0,4608.0
20210610145754993_0,1920,1080,2073600,2,278.0,357.0,394.0,417.0,1817.0
20210610145754993_0,1920,1080,2073600,2,241.0,314.0,463.0,527.0,4672.0
20210610154028676_0,1920,1080,2073600,2,1244.0,1290.0,183.0,222.0,1794.0
20210610154028676_0,1920,1080,2073600,2,1258.0,1294.0,243.0,283.0,1440.0
20210610154028676_0,1920,1080,2073600,2,1284.0,1321.0,220.0,260.0,1480.0
20210610154028676_0,1920,1080,2073600,9,1321.0,1364.0,212.0,322.0,4730.0
20210610154028676_0,1920,1080,2073600,5,1696.0,1756.0,656.0,723.0,4020.0
20210610154028676_0,1920,1080,2073600,5,1747.0,1803.0,609.0,724.0,6440.0
20210610154028676_0,1920,1080,2073600,2,1100.0,1164.0,510.0,588.0,4992.0
20210610154028676_0,1920,1080,2073600,0,538.0,565.0,942.0,958.0,432.0
20210610182006953_0,1920,1080,2073600,8,360.0,496.0,100.0,205.0,14280.0
20210610184839067_0,1920,1080,2073600,7,1611.0,1744.0,609.0,669.0,7980.0
20210610185328610_0,1920,1080,2073600,3,1638.0,1682.0,521.0,549.0,1232.0
20210610185328610_0,1920,1080,2073600,0,529.0,561.0,492.0,507.0,480.0
20210610185741266_0,1920,1080,2073600,7,1613.0,1745.0,608.0,670.0,8184.0
20210610193629855_0,2560,1440,3686400,0,263.0,316.0,783.0,810.0,1431.0
20210611080728520_0,1920,1080,2073600,2,1242.0,1287.0,191.0,221.0,1350.0
20210611080728520_0,1920,1080,2073600,5,1693.0,1807.0,615.0,738.0,14022.0
20210611080728520_0,1920,1080,2073600,9,1311.0,1342.0,214.0,266.0,1612.0
20210611080728520_0,1920,1080,2073600,2,1259.0,1295.0,248.0,286.0,1368.0
20210611080728520_0,1920,1080,2073600,0,536.0,568.0,944.0,960.0,512.0
20210611092651926_0,1920,1080,2073600,4,1266.0,1290.0,294.0,308.0,336.0
20210611092651926_0,1920,1080,2073600,4,1269.0,1291.0,300.0,315.0,330.0
20210611092651926_0,1920,1080,2073600,4,1278.0,1297.0,308.0,328.0,380.0
20210611092651926_0,1920,1080,2073600,4,1293.0,1316.0,314.0,326.0,276.0
20210611092651926_0,1920,1080,2073600,4,1303.0,1325.0,320.0,332.0,264.0
20210611092651926_0,1920,1080,2073600,4,1299.0,1323.0,330.0,343.0,312.0
20210611092651926_0,1920,1080,2073600,4,1281.0,1303.0,324.0,336.0,264.0
20210611092651926_0,1920,1080,2073600,4,1265.0,1282.0,314.0,330.0,272.0
20210611092651926_0,1920,1080,2073600,4,1290.0,1306.0,295.0,315.0,320.0
20210611092651926_0,1920,1080,2073600,4,1302.0,1325.0,298.0,320.0,506.0
20210611092651926_0,1920,1080,2073600,4,1354.0,1397.0,277.0,288.0,473.0
20210611092651926_0,1920,1080,2073600,0,1421.0,1434.0,349.0,354.0,65.0
20210611104100574_0,1920,1080,2073600,2,546.0,593.0,542.0,628.0,4042.0
20210611104100574_0,1920,1080,2073600,4,1307.0,1324.0,291.0,309.0,306.0
20210611104100574_0,1920,1080,2073600,4,1310.0,1332.0,306.0,320.0,308.0
20210611104100574_0,1920,1080,2073600,2,1266.0,1294.0,298.0,338.0,1120.0
20210611111120117_0,1920,1080,2073600,4,766.0,834.0,241.0,287.0,3128.0
20210611111120117_0,1920,1080,2073600,4,808.0,903.0,283.0,336.0,5035.0
20210611111120117_0,1920,1080,2073600,4,871.0,973.0,259.0,322.0,6426.0
20210611111120117_0,1920,1080,2073600,2,1009.0,1075.0,273.0,334.0,4026.0
20210611111120117_0,1920,1080,2073600,2,895.0,940.0,207.0,260.0,2385.0
20210611111139275_0,1920,1080,2073600,1,619.0,732.0,812.0,888.0,8588.0
20210611111139275_0,1920,1080,2073600,1,537.0,618.0,791.0,873.0,6642.0
20210611111139275_0,1920,1080,2073600,1,451.0,537.0,778.0,875.0,8342.0
20210611111139275_0,1920,1080,2073600,1,362.0,452.0,794.0,852.0,5220.0
20210611113705546_0,1920,1080,2073600,2,1528.0,1665.0,596.0,673.0,10549.0
20210611131036144_0,1920,1080,2073600,2,1531.0,1670.0,600.0,674.0,10286.0
20210611131036144_0,1920,1080,2073600,3,1516.0,1563.0,608.0,649.0,1927.0
20210611134428039_0,1920,1080,2073600,1,1768.0,1820.0,711.0,755.0,2288.0
20210611134428039_0,1920,1080,2073600,1,1696.0,1725.0,726.0,768.0,1218.0
20210611134428039_0,1920,1080,2073600,1,1726.0,1772.0,731.0,776.0,2070.0
20210611134428039_0,1920,1080,2073600,1,1734.0,1782.0,714.0,755.0,1968.0
20210611142603779_0,1920,1080,2073600,1,1769.0,1816.0,712.0,758.0,2162.0
20210611142603779_0,1920,1080,2073600,1,1723.0,1756.0,745.0,774.0,957.0
20210611142603779_0,1920,1080,2073600,1,1706.0,1733.0,730.0,770.0,1080.0
20210611164429456_0,1920,1080,2073600,2,1339.0,1439.0,564.0,636.0,7200.0
20210611215231251_0,2688,1520,4085760,3,1612.0,1673.0,218.0,269.0,3111.0
20210611233200882_0,1920,1080,2073600,1,1861.0,1918.0,542.0,612.0,3990.0
20210611235048472_0,1920,1080,2073600,4,1766.0,1795.0,472.0,502.0,870.0
20210612091144259_0,2560,1440,3686400,2,148.0,314.0,677.0,808.0,21746.0
20210612091144259_0,2560,1440,3686400,2,451.0,781.0,916.0,1077.0,53130.0
20210612094723931_0,1920,1080,2073600,5,936.0,1362.0,562.0,828.0,113316.0
20210612094723931_0,1920,1080,2073600,5,1102.0,1287.0,348.0,431.0,15355.0
20210612094723931_0,1920,1080,2073600,5,1136.0,1267.0,273.0,318.0,5895.0
20210612102938474_0,1920,1080,2073600,5,1104.0,1275.0,275.0,349.0,12654.0
20210612102938474_0,1920,1080,2073600,5,1091.0,1282.0,350.0,434.0,16044.0
20210612102938474_0,1920,1080,2073600,5,920.0,1370.0,570.0,867.0,133650.0
20210612103805424_0,2560,1440,3686400,5,1152.0,1270.0,134.0,204.0,8260.0
20210612103805424_0,2560,1440,3686400,5,1046.0,1181.0,216.0,282.0,8910.0
20210612103805424_0,2560,1440,3686400,5,956.0,1157.0,262.0,347.0,17085.0
20210613080738112_0,1920,1080,2073600,5,1121.0,1229.0,261.0,346.0,9180.0
20210613080738112_0,1920,1080,2073600,5,1228.0,1270.0,280.0,350.0,2940.0
20210613080738112_0,1920,1080,2073600,5,1058.0,1257.0,345.0,397.0,10348.0
20210613080738112_0,1920,1080,2073600,5,1017.0,1124.0,275.0,345.0,7490.0
20210613080738112_0,1920,1080,2073600,5,963.0,1017.0,295.0,349.0,2916.0
20210613080738112_0,1920,1080,2073600,5,939.0,1026.0,628.0,706.0,6786.0
20210613080738112_0,1920,1080,2073600,5,994.0,1038.0,598.0,646.0,2112.0
20210613080738112_0,1920,1080,2073600,5,1037.0,1235.0,577.0,628.0,10098.0
20210613080738112_0,1920,1080,2073600,5,1232.0,1306.0,593.0,675.0,6068.0
20210613080738112_0,1920,1080,2073600,5,1304.0,1374.0,623.0,766.0,10010.0
20210613080738112_0,1920,1080,2073600,5,1260.0,1353.0,673.0,856.0,17019.0
20210613080738112_0,1920,1080,2073600,6,928.0,1001.0,706.0,801.0,6935.0
20210613080738112_0,1920,1080,2073600,6,882.0,960.0,713.0,835.0,9516.0
20210613080738112_0,1920,1080,2073600,6,834.0,892.0,739.0,841.0,5916.0
20210613080738112_0,1920,1080,2073600,6,938.0,1060.0,336.0,446.0,13420.0
20210613080738112_0,1920,1080,2073600,6,1056.0,1148.0,398.0,461.0,5796.0
20210613080738112_0,1920,1080,2073600,6,1141.0,1302.0,397.0,473.0,12236.0
20210613080907402_0,2688,1520,4085760,1,1453.0,1531.0,806.0,885.0,6162.0
20210613080907402_0,2688,1520,4085760,1,1621.0,1722.0,893.0,989.0,9696.0
20210613083733123_0,2560,1440,3686400,5,957.0,1280.0,216.0,353.0,44251.0
20210613083733123_0,2560,1440,3686400,5,1124.0,1260.0,151.0,209.0,7888.0
20210613083733123_0,2560,1440,3686400,6,1246.0,1297.0,164.0,200.0,1836.0
20210613083733123_0,2560,1440,3686400,6,1208.0,1282.0,221.0,289.0,5032.0
20210613093520943_0,1920,1080,2073600,0,1509.0,1527.0,579.0,594.0,270.0
20210613115703218_0,2688,1520,4085760,1,1576.0,1684.0,877.0,970.0,10044.0
20210613115703218_0,2688,1520,4085760,1,1439.0,1535.0,813.0,893.0,7680.0
20210613135941208_0,2688,1520,4085760,1,1451.0,1536.0,817.0,878.0,5185.0
20210613135941208_0,2688,1520,4085760,1,1917.0,2017.0,879.0,960.0,8100.0
20210613135941208_0,2688,1520,4085760,0,1554.0,1588.0,948.0,974.0,884.0
20210613135941208_0,2688,1520,4085760,3,1428.0,1490.0,867.0,898.0,1922.0
20210613165357779_0,1920,1080,2073600,1,892.0,928.0,695.0,724.0,1044.0
20210613165357779_0,1920,1080,2073600,2,704.0,780.0,640.0,667.0,2052.0
20210614090542689_0,1920,1080,2073600,5,826.0,1368.0,532.0,870.0,183196.0
20210614090542689_0,1920,1080,2073600,5,958.0,1314.0,275.0,475.0,71200.0
20210614091705650_0,2688,1520,4085760,1,1708.0,1803.0,635.0,702.0,6365.0
20210614091705650_0,2688,1520,4085760,1,2069.0,2167.0,663.0,743.0,7840.0
20210614115305519_0,2560,1440,3686400,3,2120.0,2175.0,870.0,914.0,2420.0
20210614163641408_0,1920,1080,2073600,4,20.0,96.0,923.0,1031.0,8208.0
20210614163641408_0,1920,1080,2073600,4,0.0,142.0,1019.0,1079.0,8520.0
20210614163641408_0,1920,1080,2073600,3,46.0,126.0,991.0,1053.0,4960.0
20210614184511386_0,1920,1080,2073600,3,1542.0,1706.0,530.0,630.0,16400.0
20210614184511386_0,1920,1080,2073600,7,1404.0,1432.0,636.0,670.0,952.0
20210614184511386_0,1920,1080,2073600,7,1481.0,1536.0,620.0,668.0,2640.0
20210614184511386_0,1920,1080,2073600,7,1534.0,1584.0,632.0,666.0,1700.0
20210614184511386_0,1920,1080,2073600,7,1560.0,1598.0,612.0,646.0,1292.0
20210614184511386_0,1920,1080,2073600,7,1571.0,1636.0,660.0,685.0,1625.0
20210614184511386_0,1920,1080,2073600,7,1619.0,1646.0,629.0,658.0,783.0
20210614184511386_0,1920,1080,2073600,3,1637.0,1786.0,617.0,700.0,12367.0
20210614184511386_0,1920,1080,2073600,0,1761.0,1774.0,716.0,726.0,130.0
20210614184511386_0,1920,1080,2073600,0,1455.0,1473.0,640.0,649.0,162.0
20210615084442811_0,1920,1080,2073600,5,1699.0,1809.0,622.0,721.0,10890.0
20210615084442811_0,1920,1080,2073600,2,1256.0,1313.0,222.0,261.0,2223.0
20210615084442811_0,1920,1080,2073600,2,1236.0,1303.0,242.0,288.0,3082.0
20210615093901084_0,1920,1080,2073600,5,1696.0,1803.0,615.0,724.0,11663.0
20210615093901084_0,1920,1080,2073600,2,1259.0,1309.0,225.0,255.0,1500.0
20210615094630825_0,2560,1440,3686400,1,1082.0,1196.0,549.0,603.0,6156.0
20210615095144576_0,1920,1080,2073600,2,1534.0,1628.0,581.0,645.0,6016.0
20210615095144576_0,1920,1080,2073600,7,1498.0,1575.0,618.0,662.0,3388.0
20210615095144576_0,1920,1080,2073600,7,1571.0,1654.0,625.0,668.0,3569.0
20210615095144576_0,1920,1080,2073600,7,1653.0,1721.0,623.0,672.0,3332.0
20210615095144576_0,1920,1080,2073600,7,1576.0,1736.0,656.0,706.0,8000.0
20210615095144576_0,1920,1080,2073600,0,1762.0,1783.0,714.0,724.0,210.0
20210615095144576_0,1920,1080,2073600,0,1632.0,1651.0,708.0,717.0,171.0
20210615095144576_0,1920,1080,2073600,0,1458.0,1515.0,745.0,772.0,1539.0
20210615095144576_0,1920,1080,2073600,0,1412.0,1452.0,760.0,779.0,760.0
20210615095144576_0,1920,1080,2073600,0,1420.0,1444.0,819.0,836.0,408.0
20210615095144576_0,1920,1080,2073600,0,1445.0,1492.0,649.0,665.0,752.0
20210615103657421_0,1920,1080,2073600,2,1531.0,1627.0,581.0,647.0,6336.0
20210615103657421_0,1920,1080,2073600,7,1497.0,1585.0,619.0,659.0,3520.0
20210615103657421_0,1920,1080,2073600,7,1574.0,1723.0,622.0,704.0,12218.0
20210615103657421_0,1920,1080,2073600,7,1710.0,1754.0,812.0,849.0,1628.0
20210615103657421_0,1920,1080,2073600,0,1453.0,1512.0,745.0,771.0,1534.0
20210615103657421_0,1920,1080,2073600,0,1414.0,1452.0,762.0,780.0,684.0
20210615103657421_0,1920,1080,2073600,0,1421.0,1449.0,804.0,818.0,392.0
20210615103657421_0,1920,1080,2073600,0,1446.0,1491.0,649.0,666.0,765.0
20210615103657421_0,1920,1080,2073600,0,1634.0,1653.0,708.0,718.0,190.0
20210615103657421_0,1920,1080,2073600,0,1764.0,1782.0,714.0,726.0,216.0
20210615110112086_0,1920,1080,2073600,7,1652.0,1685.0,693.0,718.0,825.0
20210615110112086_0,1920,1080,2073600,7,1733.0,1778.0,635.0,684.0,2205.0
20210615110112086_0,1920,1080,2073600,2,1613.0,1665.0,563.0,641.0,4056.0
20210615110112086_0,1920,1080,2073600,0,1413.0,1451.0,760.0,779.0,722.0
20210615110112086_0,1920,1080,2073600,0,1422.0,1451.0,804.0,820.0,464.0
20210615110112086_0,1920,1080,2073600,0,1461.0,1512.0,747.0,772.0,1275.0
20210615110112086_0,1920,1080,2073600,0,1447.0,1490.0,651.0,666.0,645.0
20210615110112086_0,1920,1080,2073600,7,1473.0,1509.0,625.0,660.0,1260.0
20210615110112086_0,1920,1080,2073600,7,1749.0,1788.0,696.0,728.0,1248.0
20210615110112086_0,1920,1080,2073600,7,1682.0,1723.0,622.0,660.0,1558.0
20210615115443242_0,2560,1440,3686400,2,2241.0,2299.0,176.0,259.0,4814.0
20210615115443242_0,2560,1440,3686400,7,2358.0,2400.0,246.0,295.0,2058.0
20210615115443242_0,2560,1440,3686400,7,2315.0,2351.0,237.0,274.0,1332.0
20210615115443242_0,2560,1440,3686400,7,2374.0,2408.0,307.0,332.0,850.0
20210615115443242_0,2560,1440,3686400,7,2280.0,2313.0,293.0,317.0,792.0
20210615115443242_0,2560,1440,3686400,7,2122.0,2152.0,223.0,250.0,810.0
20210615115443242_0,2560,1440,3686400,3,2334.0,2368.0,268.0,295.0,918.0
20210615115443242_0,2560,1440,3686400,0,411.0,431.0,623.0,640.0,340.0
20210615115443242_0,2560,1440,3686400,0,1066.0,1083.0,481.0,493.0,204.0
20210615115443242_0,2560,1440,3686400,0,2105.0,2152.0,321.0,342.0,987.0
20210615115443242_0,2560,1440,3686400,0,2064.0,2097.0,330.0,345.0,495.0
20210615115443242_0,2560,1440,3686400,0,2070.0,2097.0,364.0,378.0,378.0
20210615115443242_0,2560,1440,3686400,0,2096.0,2135.0,243.0,256.0,507.0
20210615115443242_0,2560,1440,3686400,0,2173.0,2199.0,262.0,273.0,286.0
20210615115443242_0,2560,1440,3686400,0,2145.0,2163.0,248.0,256.0,144.0
20210615115443242_0,2560,1440,3686400,0,2252.0,2284.0,291.0,310.0,608.0
20210615115443242_0,2560,1440,3686400,3,2260.0,2327.0,259.0,293.0,2278.0
20210617185833792_0,2688,1520,4085760,5,701.0,850.0,735.0,806.0,10579.0
20210617185833792_0,2688,1520,4085760,4,1.0,152.0,294.0,553.0,39109.0
20210617185833792_0,2688,1520,4085760,2,1.0,378.0,1233.0,1410.0,66729.0
20210617191655930_0,2688,1520,4085760,4,1.0,149.0,292.0,545.0,37444.0
20210617191655930_0,2688,1520,4085760,5,700.0,852.0,736.0,808.0,10944.0
20210617191655930_0,2688,1520,4085760,2,1.0,411.0,1259.0,1367.0,44280.0
20210617221910283_0,1920,1080,2073600,0,1109.0,1127.0,701.0,714.0,234.0
20210617221910283_0,1920,1080,2073600,0,317.0,345.0,870.0,882.0,336.0
20210617221910283_0,1920,1080,2073600,0,290.0,319.0,902.0,918.0,464.0
20210617221910283_0,1920,1080,2073600,0,353.0,405.0,963.0,1000.0,1924.0
20210617221910283_0,1920,1080,2073600,0,590.0,611.0,724.0,742.0,378.0
20210617221910283_0,1920,1080,2073600,0,590.0,603.0,744.0,766.0,286.0
20210617221910283_0,1920,1080,2073600,3,626.0,689.0,657.0,716.0,3717.0
20210617221910283_0,1920,1080,2073600,3,382.0,465.0,779.0,836.0,4731.0
20210617221910283_0,1920,1080,2073600,8,24.0,226.0,933.0,1050.0,23634.0
20210617221910283_0,1920,1080,2073600,0,1036.0,1089.0,591.0,622.0,1643.0
20210619011833387_0,2688,1520,4085760,0,558.0,698.0,1335.0,1423.0,12320.0
20210619161514415_0,1920,1080,2073600,7,271.0,476.0,641.0,883.0,49610.0
20210619161514415_0,1920,1080,2073600,3,625.0,684.0,658.0,718.0,3540.0
20210619161514415_0,1920,1080,2073600,8,79.0,204.0,938.0,1008.0,8750.0
20210620180012443_0,1920,1080,2073600,1,623.0,664.0,656.0,716.0,2460.0
20210620180012443_0,1920,1080,2073600,7,1.0,77.0,956.0,1062.0,8056.0
20210620180012443_0,1920,1080,2073600,7,39.0,190.0,882.0,1020.0,20838.0
20210620180012443_0,1920,1080,2073600,7,178.0,275.0,895.0,984.0,8633.0
20210620180012443_0,1920,1080,2073600,7,207.0,293.0,868.0,938.0,6020.0
20210620180012443_0,1920,1080,2073600,7,240.0,337.0,790.0,905.0,11155.0
20210620180012443_0,1920,1080,2073600,7,263.0,363.0,693.0,884.0,19100.0
20210620180012443_0,1920,1080,2073600,7,54.0,213.0,637.0,779.0,22578.0
20210620180012443_0,1920,1080,2073600,7,36.0,259.0,716.0,868.0,33896.0
20210620180012443_0,1920,1080,2073600,7,293.0,467.0,634.0,741.0,18618.0
20210620201333229_0,1920,1080,2073600,4,183.0,375.0,743.0,925.0,34944.0
20210620201333229_0,1920,1080,2073600,4,193.0,387.0,878.0,1005.0,24638.0
20210620201333229_0,1920,1080,2073600,4,41.0,192.0,963.0,1080.0,17667.0
20210622091907549_0,1920,1080,2073600,4,1653.0,1706.0,373.0,457.0,4452.0
20210624094601360_0,1920,1080,2073600,3,159.0,235.0,987.0,1045.0,4408.0
20210624094601360_0,1920,1080,2073600,3,189.0,258.0,965.0,1034.0,4761.0
20210624094601360_0,1920,1080,2073600,3,234.0,292.0,940.0,984.0,2552.0
20210624094601360_0,1920,1080,2073600,1,256.0,327.0,941.0,1017.0,5396.0
20210624094601360_0,1920,1080,2073600,1,155.0,237.0,918.0,985.0,5494.0
20210624171532439_0,1920,1080,2073600,2,934.0,968.0,537.0,565.0,952.0
20210624171532439_0,1920,1080,2073600,0,452.0,469.0,689.0,699.0,170.0
20210624171532439_0,1920,1080,2073600,0,586.0,603.0,695.0,703.0,136.0
20210629085323727_0,1920,1080,2073600,1,874.0,907.0,570.0,618.0,1584.0
20210629085323727_0,1920,1080,2073600,1,804.0,845.0,610.0,634.0,984.0
20210629085323727_0,1920,1080,2073600,0,372.0,385.0,544.0,554.0,130.0
20210629085323727_0,1920,1080,2073600,0,296.0,310.0,556.0,564.0,112.0
20210629085323727_0,1920,1080,2073600,0,747.0,759.0,740.0,749.0,108.0
20210629085323727_0,1920,1080,2073600,0,683.0,693.0,780.0,790.0,100.0
20210629085323727_0,1920,1080,2073600,0,1051.0,1063.0,736.0,743.0,84.0
20210629111017573_0,1920,1080,2073600,1,703.0,745.0,531.0,550.0,798.0
20210629111017573_0,1920,1080,2073600,0,767.0,782.0,614.0,622.0,120.0
20210629111017573_0,1920,1080,2073600,0,773.0,793.0,631.0,641.0,200.0
20210701081041390_0,1920,1080,2073600,1,953.0,987.0,391.0,414.0,782.0
20210701100303738_0,1920,1080,2073600,1,909.0,1043.0,494.0,597.0,13802.0
20210701105129224_0,1920,1080,2073600,3,945.0,1042.0,510.0,556.0,4462.0
20210701121727777_0,1920,1080,2073600,1,793.0,831.0,639.0,671.0,1216.0
20210701130803362_0,1920,1080,2073600,0,550.0,596.0,799.0,816.0,782.0
20210701130803362_0,1920,1080,2073600,7,731.0,766.0,781.0,804.0,805.0
20210701154636918_0,1920,1080,2073600,4,1374.0,1436.0,388.0,421.0,2046.0
20210701154636918_0,1920,1080,2073600,4,1397.0,1463.0,414.0,487.0,4818.0
20210701154636918_0,1920,1080,2073600,4,1396.0,1477.0,581.0,641.0,4860.0
20210701154636918_0,1920,1080,2073600,4,1390.0,1437.0,613.0,652.0,1833.0
20210701154636918_0,1920,1080,2073600,4,1385.0,1418.0,568.0,599.0,1023.0
20210701154636918_0,1920,1080,2073600,4,1487.0,1537.0,559.0,584.0,1250.0
20210701154636918_0,1920,1080,2073600,4,1216.0,1279.0,640.0,681.0,2583.0
20210701154636918_0,1920,1080,2073600,4,1194.0,1223.0,671.0,699.0,812.0
20210701154636918_0,1920,1080,2073600,4,1211.0,1270.0,679.0,721.0,2478.0
20210701154636918_0,1920,1080,2073600,4,1279.0,1304.0,691.0,721.0,750.0
20210701154636918_0,1920,1080,2073600,3,1380.0,1477.0,487.0,523.0,3492.0
20210701154636918_0,1920,1080,2073600,4,1554.0,1713.0,420.0,658.0,37842.0
20210701161641206_0,1920,1080,2073600,4,1375.0,1426.0,382.0,423.0,2091.0
20210701161641206_0,1920,1080,2073600,4,1372.0,1457.0,415.0,488.0,6205.0
20210701161641206_0,1920,1080,2073600,4,1410.0,1477.0,569.0,642.0,4891.0
20210701161641206_0,1920,1080,2073600,4,1389.0,1435.0,612.0,646.0,1564.0
20210701161641206_0,1920,1080,2073600,4,1386.0,1414.0,569.0,608.0,1092.0
20210701161641206_0,1920,1080,2073600,4,1220.0,1280.0,643.0,670.0,1620.0
20210701161641206_0,1920,1080,2073600,4,1223.0,1258.0,664.0,695.0,1085.0
20210701161641206_0,1920,1080,2073600,4,1195.0,1233.0,672.0,698.0,988.0
20210701161641206_0,1920,1080,2073600,4,1278.0,1304.0,689.0,718.0,754.0
20210701161641206_0,1920,1080,2073600,2,1378.0,1475.0,489.0,525.0,3492.0
20210701161641206_0,1920,1080,2073600,4,1486.0,1534.0,560.0,587.0,1296.0
20210701175117453_0,2688,1520,4085760,5,2100.0,2473.0,469.0,1055.0,218578.0
20210701175117453_0,2688,1520,4085760,5,1489.0,1669.0,680.0,986.0,55080.0
20210701175117453_0,2688,1520,4085760,5,987.0,1442.0,169.0,531.0,164710.0
20210701175117453_0,2688,1520,4085760,5,0.0,329.0,1255.0,1519.0,86856.0
